Id	MachineId	Timestamp	EntryType	Source	Parameter	ExtendedParameter	UserComment	SignalResult	SignalStream	Parameter2	Parameter3	Parameter4	Parameter5	ErrorCategoryId
30794045	1009	2018-02-22 13:35:54.163	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794046	1009	2018-02-22 13:35:54.193	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30794047	1009	2018-02-22 13:35:54.523	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794048	1009	2018-02-22 13:35:54.553	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	OSTORE1.SYF			0
30794049	1009	2018-02-22 13:35:55.147	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794051	1009	2018-02-22 13:36:14.163	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794052	1009	2018-02-22 13:36:14.193	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30794053	1009	2018-02-22 13:36:16.830	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	OSTORE1.SYF			0
30794054	1009	2018-02-22 13:36:16.860	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794055	1009	2018-02-22 13:36:17.250	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794057	1009	2018-02-22 13:36:19.497	32	401 // VFR // 410976 // DMU 105	Green 			0		34				0
30794058	1009	2018-02-22 13:36:19.700	32	401 // VFR // 410976 // DMU 105				0		0				0
30794059	1009	2018-02-22 13:36:22.837	25	401 // VFR // 410976 // DMU 105	MDI			0						0
30794060	1009	2018-02-22 13:36:25.783	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30794061	1009	2018-02-22 13:36:39.277	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MDI		0
30794062	1009	2018-02-22 13:36:42.693	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MDI		0
30794063	1009	2018-02-22 13:36:42.710	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MDI		0
30794065	1009	2018-02-22 13:36:59.603	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MDI		0
30794066	1009	2018-02-22 13:37:00.057	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MDI		0
30794067	1009	2018-02-22 13:37:00.493	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MDI		0
30794070	1009	2018-02-22 13:37:18.153	25	401 // VFR // 410976 // DMU 105	Manual			0						0
30794071	1009	2018-02-22 13:37:21.367	32	401 // VFR // 410976 // DMU 105				0		0				0
30794072	1009	2018-02-22 13:37:24.627	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794073	1009	2018-02-22 13:37:24.643	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30794074	1009	2018-02-22 13:37:24.893	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794075	1009	2018-02-22 13:37:24.893	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	OSTORE1.SYF			0
30794076	1009	2018-02-22 13:37:25.500	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794077	1009	2018-02-22 13:37:33.630	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30794078	1009	2018-02-22 13:37:33.677	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794079	1009	2018-02-22 13:37:36.140	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	OSTORE1.SYF			0
30794080	1009	2018-02-22 13:37:36.250	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794081	1009	2018-02-22 13:37:36.857	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794082	1009	2018-02-22 13:37:39.010	32	401 // VFR // 410976 // DMU 105	Green 			0		34				0
30794083	1009	2018-02-22 13:37:39.213	32	401 // VFR // 410976 // DMU 105				0		0				0
30794084	1009	2018-02-22 13:37:58.590	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30794085	1009	2018-02-22 13:37:58.697	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794086	1009	2018-02-22 13:38:00.553	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	OSTORE1.SYF			0
30794087	1009	2018-02-22 13:38:00.710	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794088	1009	2018-02-22 13:38:01.100	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794089	1009	2018-02-22 13:38:10.897	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794090	1009	2018-02-22 13:38:10.897	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30794091	1009	2018-02-22 13:38:12.457	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	OSTORE1.SYF			0
30794092	1009	2018-02-22 13:38:12.503	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794093	1009	2018-02-22 13:38:13.127	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794094	1009	2018-02-22 13:38:17.510	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30794095	1009	2018-02-22 13:38:17.620	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794096	1009	2018-02-22 13:38:17.870	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794097	1009	2018-02-22 13:38:17.887	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	OSTORE1.SYF			0
30794098	1009	2018-02-22 13:38:18.447	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794577	1009	2018-02-22 14:11:53.280	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30794578	1009	2018-02-22 14:12:04.637	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794579	1009	2018-02-22 14:12:04.650	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30794580	1009	2018-02-22 14:12:05.277	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	ASUP2.SYF			0
30794581	1009	2018-02-22 14:12:05.337	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30794582	1009	2018-02-22 14:12:07.693	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30794583	1009	2018-02-22 14:12:09.503	32	401 // VFR // 410976 // DMU 105				0		0				0
30794584	1009	2018-02-22 14:12:15.367	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794585	1009	2018-02-22 14:12:18.427	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30794586	1009	2018-02-22 14:12:22.357	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794587	1009	2018-02-22 14:12:22.390	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	OSTORE1.SYF			0
30794588	1009	2018-02-22 14:12:22.967	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794589	1009	2018-02-22 14:12:25.947	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30794590	1009	2018-02-22 14:12:28.783	32	401 // VFR // 410976 // DMU 105				0		0				0
30794592	1009	2018-02-22 14:13:04.243	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30794593	1009	2018-02-22 14:13:04.367	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794594	1009	2018-02-22 14:13:07.130	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30794595	1009	2018-02-22 14:13:12.120	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	ASUP1.SYF			0
30794596	1009	2018-02-22 14:13:12.217	15	401 // VFR // 410976 // DMU 105	INTERRUPTED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794597	1009	2018-02-22 14:13:15.443	32	401 // VFR // 410976 // DMU 105				0		0				0
30794598	1009	2018-02-22 14:13:21.123	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30794599	1009	2018-02-22 14:13:21.233	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794600	1009	2018-02-22 14:13:24.197	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30794604	1009	2018-02-22 14:14:23.540	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794605	1009	2018-02-22 14:14:23.570	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	OSTORE1.SYF			0
30794606	1009	2018-02-22 14:14:24.147	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794607	1009	2018-02-22 14:14:27.283	32	401 // VFR // 410976 // DMU 105				0		0				0
30794610	1009	2018-02-22 14:14:30.030	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30794611	1009	2018-02-22 14:14:30.090	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794613	1009	2018-02-22 14:14:33.163	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30794615	1009	2018-02-22 14:15:00.213	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	ASUP1.SYF			0
30794616	1009	2018-02-22 14:15:00.260	15	401 // VFR // 410976 // DMU 105	INTERRUPTED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794617	1009	2018-02-22 14:15:03.397	32	401 // VFR // 410976 // DMU 105				0		0				0
30794618	1009	2018-02-22 14:15:11.667	4	401 // VFR // 410976 // DMU 105	701116	701116, VS-HA-HPT, Probe monitoring, deflected during measuring cycle|		0		701116, VS-HA-HPT, Probe monitoring, deflected during measuring cycle|	Idle			0
30794619	1009	2018-02-22 14:15:14.753	32	401 // VFR // 410976 // DMU 105	Red 			0		8				0
30794627	1009	2018-02-22 14:16:19.697	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	OSTORE1.SYF			0
30794628	1009	2018-02-22 14:16:21.023	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794631	1009	2018-02-22 14:16:41.943	5	401 // VFR // 410976 // DMU 105	701116			0						0
30794632	1009	2018-02-22 14:16:44.877	32	401 // VFR // 410976 // DMU 105				0		0				0
30794642	1009	2018-02-22 14:16:50.150	32	401 // VFR // 410976 // DMU 105	Red 			0		8				0
30794643	1009	2018-02-22 14:16:53.800	32	401 // VFR // 410976 // DMU 105				0		0				0
30794644	1009	2018-02-22 14:17:00.303	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30794645	1009	2018-02-22 14:17:00.413	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794646	1009	2018-02-22 14:17:00.693	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30794647	1009	2018-02-22 14:17:01.427	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	ASUP2.SYF			0
30794648	1009	2018-02-22 14:17:01.473	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30794649	1009	2018-02-22 14:17:03.737	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30794650	1009	2018-02-22 14:17:11.350	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	OSTORE1.SYF			0
30794651	1009	2018-02-22 14:17:11.473	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794652	1009	2018-02-22 14:17:11.863	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30794653	1009	2018-02-22 14:17:17.120	32	401 // VFR // 410976 // DMU 105				0		0				0
30795107	1009	2018-02-22 14:47:31.960	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30795112	1009	2018-02-22 14:47:35.093	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30795113	1009	2018-02-22 14:47:35.127	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30795114	1009	2018-02-22 14:47:35.470	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	ASUP2.SYF			0
30795115	1009	2018-02-22 14:47:35.517	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30795116	1009	2018-02-22 14:47:37.497	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30795118	1009	2018-02-22 14:47:38.247	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30795124	1009	2018-02-22 14:47:44.313	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30795125	1009	2018-02-22 14:47:44.330	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	OSTORE1.SYF			0
30795126	1009	2018-02-22 14:47:44.923	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30795135	1009	2018-02-22 14:47:48.807	32	401 // VFR // 410976 // DMU 105				0		0				0
30795141	1009	2018-02-22 14:48:12.737	25	401 // VFR // 410976 // DMU 105	MDI			0						0
30795142	1009	2018-02-22 14:48:15.793	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30795145	1009	2018-02-22 14:48:30.757	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MDI		0
30795146	1009	2018-02-22 14:48:33.640	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30795147	1009	2018-02-22 14:48:42.113	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MDI		0
30795148	1009	2018-02-22 14:48:43.313	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MDI		0
30795149	1009	2018-02-22 14:48:46.417	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30795199	1009	2018-02-22 14:50:00.940	25	401 // VFR // 410976 // DMU 105	Manual			0						0
30795213	1009	2018-02-22 14:50:04.340	32	401 // VFR // 410976 // DMU 105				0		0				0
30795226	1009	2018-02-22 14:50:13.403	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	MA_JOG_STEP1.MPF			0
30795227	1009	2018-02-22 14:50:13.437	15	401 // VFR // 410976 // DMU 105	RUNNING			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30795228	1009	2018-02-22 14:50:13.670	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30795235	1009	2018-02-22 14:50:16.510	32	401 // VFR // 410976 // DMU 105	Green 			0		2				0
30795243	1009	2018-02-22 14:50:23.903	15	401 // VFR // 410976 // DMU 105	STOPPED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30795244	1009	2018-02-22 14:50:23.903	17	401 // VFR // 410976 // DMU 105	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	OSTORE1.SYF			0
30795245	1009	2018-02-22 14:50:24.463	15	401 // VFR // 410976 // DMU 105	FINISHED			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
30795246	1009	2018-02-22 14:50:26.867	32	401 // VFR // 410976 // DMU 105	Blue Green 			0		3				0
30795247	1009	2018-02-22 14:50:37.617	32	401 // VFR // 410976 // DMU 105				0		0				0
30795262	1009	2018-02-22 14:51:44.213	4	401 // VFR // 410976 // DMU 105	131000	700919, SPVS-HA-HPT, NOT-HALT|131000, PNOZmulti-Fehler -> Für mehr Informationen bitte DMG PVIS Diagnose öffnen|		0		700919, SPVS-HA-HPT, NOT-HALT|131000, PNOZmulti-Fehler -> Für mehr Informationen bitte DMG PVIS Diagnose öffnen|	Idle			0
30795263	1009	2018-02-22 14:51:45.490	5	401 // VFR // 410976 // DMU 105	131000			0						0
30795264	1009	2018-02-22 14:51:46.880	4	401 // VFR // 410976 // DMU 105	131000	131000, PNOZmulti-Fehler -> Für mehr Informationen bitte DMG PVIS Diagnose öffnen|700919, SPVS-HA-HPT, NOT-HALT|		0		131000, PNOZmulti-Fehler -> Für mehr Informationen bitte DMG PVIS Diagnose öffnen|700919, SPVS-HA-HPT, NOT-HALT|	Idle			0
30795266	1009	2018-02-22 14:51:47.207	32	401 // VFR // 410976 // DMU 105	Red 			0		8				0
30795271	1009	2018-02-22 14:51:49.283	5	401 // VFR // 410976 // DMU 105	131000			0						0
30795524	1009	2018-02-22 15:00:12.527	4	401 // VFR // 410976 // DMU 105	2900	2900, Reboot erfolgt verzögert|700919, SPVS-HA-HPT, NOT-HALT|		0		2900, Reboot erfolgt verzögert|700919, SPVS-HA-HPT, NOT-HALT|	Idle			0
30795525	1009	2018-02-22 15:00:15.023	4	401 // VFR // 410976 // DMU 105	131000	131000, PNOZmulti-Fehler -> Für mehr Informationen bitte DMG PVIS Diagnose öffnen|2900, Reboot erfolgt verzögert|700919, SPVS-HA-HPT, NOT-HALT|		0		131000, PNOZmulti-Fehler -> Für mehr Informationen bitte DMG PVIS Diagnose öffnen|2900, Reboot erfolgt verzögert|700919, SPVS-HA-HPT, NOT-HALT|	Idle			0
30795526	1009	2018-02-22 15:00:15.380	15	401 // VFR // 410976 // DMU 105	UNKNOWN			0		\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	\WKS.DIR\SEIDLA.WPD\ALARMTEST.MPF	Manual		0
